C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,ITM_NM_ENG,C2_NM_ENG,ORG_ID,C2_OBJ_NM,UNIT_NM_ENG,UNIT_NM
행정구역별,사업체,1,I_28,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,1,I_28,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_28,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,종사자,-,I_29,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_29,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_29,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_29,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_29,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,103,I_29,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,105,I_29,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,114,I_29,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,114,I_29,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_29,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,사업체,-,I_30,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_30,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_30,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_30,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_30,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_30,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_30,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_30,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_30,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_30,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,종사자,-,I_31,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_31,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_31,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_31,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_31,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_31,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_31,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_31,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_31,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_31,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,사업체,-,I_32,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_32,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_32,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_32,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_32,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2015,2019-08-14,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_32,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2016,2018-06-26,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_32,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2017,2019-05-13,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_32,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2018,2020-05-25,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_32,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2019,2021-04-29,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,사업체,-,I_32,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2021,2025-06-02,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Establishment,542,종사자규모별,%,개
행정구역별,종사자,-,I_33,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2011,2014-01-03,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_33,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2012,2014-04-21,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_33,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2013,2015-04-29,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
행정구역별,종사자,-,I_33,11101BSM2112053,A,I_1,DT_54201_D001005,종사자규모별 사업체수 및 종사자수,종사자규모별 사업체수 및 종사자수,2014,2016-03-10,Gangdong-dong,강동동,Number of Establishments and Workers by Workforce Size,Worker,542,종사자규모별,In Person,명
